timestamp,AAPL,ADBE,ADI,AMAT,AMD,AMZN,AVGO,CRM,CSCO,GOOGL,IBM,INTC,INTU,KLAC,LRCX,META,MSFT,MU,NOW,NVDA,ORCL,PYPL,QCOM,TXN,WDAY
2023-12-26 05:00:00+00:00,193.05,598.26,198.87,164.28,143.41,153.41,1131.89,266.22,50.28,141.52,163.21,50.5,624.85,591.37,795.71,354.83,374.66,87.06,701.23,492.79,106.19,62.56,145.46,170.81,273.97
2023-12-27 05:00:00+00:00,193.15,596.08,199.35,164.21,146.07,153.34,1126.17,266.72,50.44,140.37,163.46,50.76,629.12,591.47,794.93,357.83,374.07,86.66,703.76,494.17,105.94,62.68,145.72,171.23,273.7
2023-12-28 05:00:00+00:00,193.58,595.52,200.24,163.12,148.76,153.38,1122.41,265.58,50.48,140.23,163.75,50.39,628.02,586.27,789.67,358.32,375.28,86.0,702.46,495.22,106.25,63.08,145.86,171.72,276.08
2023-12-29 05:00:00+00:00,192.53,596.6,198.56,162.07,147.41,151.94,1116.25,263.14,50.52,139.69,163.55,50.25,625.03,581.3,783.26,353.96,376.04,85.34,706.49,495.22,105.43,61.41,144.63,170.46,276.06
2024-01-02 05:00:00+00:00,185.64,580.07,193.58,154.37,138.58,149.93,1085.38,256.13,50.51,138.17,161.5,47.8,603.76,560.39,749.3,346.29,370.87,82.34,687.52,481.68,104.06,61.46,140.23,169.26,268.28
2024-01-03 05:00:00+00:00,184.25,571.79,188.96,151.45,135.32,148.47,1058.58,251.84,50.51,138.92,160.1,47.05,591.14,552.59,736.93,344.47,370.6,82.26,675.3,475.69,102.46,58.63,137.6,166.74,268.41
2024-01-04 05:00:00+00:00,181.91,567.05,186.07,149.31,136.01,144.57,1049.01,251.24,50.08,136.39,160.86,46.87,586.82,546.44,731.08,347.12,367.94,82.71,671.87,479.98,102.59,58.45,136.17,164.465,267.08
2024-01-05 05:00:00+00:00,181.18,564.6,186.55,149.0,138.58,145.24,1049.28,251.12,50.09,135.73,159.16,46.89,589.02,544.31,732.4,351.95,367.75,83.45,676.16,490.97,102.73,60.12,136.73,165.1,265.8
2024-01-08 05:00:00+00:00,185.56,580.55,188.98,151.56,146.18,149.1,1074.85,260.87,50.46,138.84,161.14,48.45,598.38,562.36,757.16,358.66,374.69,84.95,696.26,522.53,104.66,61.74,139.03,168.54,272.94
2024-01-09 05:00:00+00:00,185.14,586.2,189.76,151.03,149.26,151.37,1082.49,261.34,49.91,140.95,160.08,48.05,605.18,556.34,752.02,357.43,375.79,83.33,698.67,531.4,103.63,61.05,139.89,168.63,275.82
2024-01-10 05:00:00+00:00,186.19,591.03,188.37,149.81,148.54,153.73,1080.57,264.13,50.24,142.28,161.23,47.47,608.7,556.09,749.69,370.47,382.77,82.38,714.3,543.5,103.92,60.96,139.31,167.25,276.81
2024-01-11 05:00:00+00:00,185.59,597.49,188.96,151.95,148.02,155.18,1099.98,271.38,50.44,142.08,162.16,47.64,608.71,562.14,760.2,369.67,384.63,83.39,726.46,548.22,104.77,61.35,139.03,165.6,278.97
2024-01-12 05:00:00+00:00,185.92,596.54,188.36,151.25,146.56,154.62,1107.68,271.93,50.34,142.65,165.8,47.12,611.8,560.61,759.67,374.49,388.47,82.39,729.18,547.1,106.6,61.0,140.2,164.87,283.24
2024-01-16 05:00:00+00:00,183.63,597.68,187.79,153.76,158.74,153.16,1114.96,269.19,50.59,142.49,166.96,47.06,603.83,566.81,761.14,367.46,390.27,84.61,727.56,563.82,106.57,58.45,141.12,163.88,280.89
2024-01-17 05:00:00+00:00,182.68,596.1,185.43,153.37,160.17,151.71,1103.67,271.44,50.3,141.47,166.08,46.06,599.84,562.5,752.9,368.37,389.47,83.28,727.54,560.53,106.43,59.89,139.32,162.415,281.32
2024-01-18 05:00:00+00:00,188.63,593.7,189.97,160.34,162.67,153.5,1143.91,274.46,50.75,143.48,166.84,46.74,611.36,590.0,785.65,376.13,393.87,84.82,745.96,571.07,108.7,62.09,145.29,166.91,285.68
2024-01-19 05:00:00+00:00,191.56,611.55,194.77,167.94,174.23,155.34,1211.2,280.88,51.27,146.38,171.48,48.15,622.18,612.99,826.32,383.45,398.67,87.51,749.11,594.91,109.67,65.82,151.96,173.65,289.99
2024-01-22 05:00:00+00:00,193.89,603.59,197.31,168.3,168.18,154.78,1220.5,280.3,51.57,145.99,172.83,48.22,630.61,623.1,833.54,381.78,396.51,89.24,752.45,596.54,110.1,63.74,152.87,174.83,289.88
2024-01-23 05:00:00+00:00,195.18,597.18,201.37,167.05,168.42,156.02,1226.31,276.77,51.76,147.04,173.94,48.89,635.82,619.33,830.39,385.2,398.9,87.53,753.42,598.73,111.83,64.78,153.5,174.34,291.32
2024-01-24 05:00:00+00:00,194.5,606.48,198.3,174.14,178.29,156.87,1253.87,276.88,51.31,148.7,173.93,49.09,636.18,638.45,848.16,390.7,402.56,88.08,763.42,613.62,114.31,63.02,154.37,170.07,295.5
2024-01-25 05:00:00+00:00,194.17,622.58,197.3,172.63,180.33,157.75,1230.0,279.03,52.33,151.87,190.43,49.55,641.49,641.69,865.6,393.18,404.87,89.2,766.69,616.17,115.0,60.71,154.47,167.42,292.36
2024-01-26 05:00:00+00:00,192.42,613.93,193.93,166.9,177.25,159.12,1204.88,279.94,52.14,152.185,187.42,43.65,641.36,599.37,839.04,394.14,403.93,88.05,769.44,610.31,114.64,61.78,150.72,164.09,288.63
2024-01-29 05:00:00+00:00,191.73,630.23,197.2,168.48,177.83,161.26,1217.77,287.86,52.29,153.51,187.14,43.84,652.88,600.08,845.8,401.02,409.72,89.07,787.24,624.65,113.75,63.76,149.64,166.04,296.73
2024-01-30 05:00:00+00:00,188.04,627.96,194.74,166.24,172.06,159.0,1208.16,287.73,52.24,151.46,187.87,42.92,647.72,595.35,835.79,400.06,408.59,86.16,785.73,627.74,114.16,63.68,145.98,162.05,294.86
2024-01-31 05:00:00+00:00,184.4,617.78,192.36,164.3,167.69,155.2,1180.0,281.09,50.18,140.1,183.66,43.08,631.33,594.04,825.17,390.14,397.58,85.75,765.4,615.27,111.7,61.35,148.51,160.12,291.07
2024-02-01 05:00:00+00:00,186.86,627.91,192.01,166.97,170.48,159.28,1200.01,283.8,50.18,141.16,186.9,43.36,632.86,599.1,832.21,394.78,403.78,85.61,771.0,630.27,115.53,62.02,141.11,159.69,294.0
2024-02-02 05:00:00+00:00,185.85,634.76,192.1,168.18,177.66,171.81,1224.34,285.66,50.18,142.38,185.79,42.6,639.58,604.32,838.7,474.99,411.22,86.48,781.3,661.6,115.79,62.42,141.69,159.2,294.74
2024-02-05 05:00:00+00:00,187.68,630.5,192.56,171.09,174.23,170.31,1243.1,288.11,49.51,143.68,183.42,42.77,640.6,614.88,851.32,459.41,405.65,86.98,784.84,693.32,116.39,61.54,144.03,158.9,291.73
2024-02-06 05:00:00+00:00,189.3,607.14,189.71,168.7,167.88,169.15,1222.65,285.83,49.98,144.1,183.41,42.74,635.3,601.62,834.62,454.72,405.49,84.6,777.45,682.23,115.3,63.71,144.1,158.37,288.63
2024-02-07 05:00:00+00:00,189.41,615.85,191.97,170.9,170.94,170.53,1257.06,288.84,49.77,145.54,183.74,42.78,643.17,608.9,848.54,469.59,414.05,85.17,790.39,700.99,117.27,63.24,145.89,158.77,294.42
2024-02-08 05:00:00+00:00,188.32,615.86,194.06,173.89,169.35,169.84,1274.76,291.95,49.95,145.91,184.36,42.5,653.07,618.49,864.36,470.0,414.11,84.88,799.41,696.41,116.68,56.13,148.18,160.21,298.65
2024-02-09 05:00:00+00:00,188.85,627.21,195.02,185.84,172.48,174.45,1283.44,291.3,50.13,149.0,186.34,43.31,658.16,649.8,911.58,468.11,420.55,85.56,812.94,721.33,116.64,58.91,151.0,162.4,304.89
2024-02-12 05:00:00+00:00,187.15,611.84,194.05,185.54,171.91,172.34,1265.0,287.32,49.99,147.53,186.16,44.03,656.99,648.05,908.0,468.9,415.26,85.7,787.35,722.48,115.84,60.09,153.1,161.08,299.09
2024-02-13 05:00:00+00:00,185.04,601.89,184.69,180.31,171.54,168.64,1251.65,281.15,49.64,145.14,183.7,43.16,638.29,641.07,892.59,460.12,406.32,81.53,773.76,721.28,113.68,58.26,150.04,156.85,296.75
2024-02-14 05:00:00+00:00,184.15,604.66,186.32,186.19,178.7,170.98,1262.22,289.15,50.28,145.94,183.57,44.19,657.13,653.84,915.7,473.28,409.49,81.83,792.0,739.0,114.26,58.87,153.94,157.87,302.24
2024-02-15 05:00:00+00:00,183.86,590.44,187.54,187.66,176.76,169.8,1265.07,291.94,49.06,142.77,186.87,44.05,664.28,652.38,913.78,484.03,406.56,81.63,780.0,726.58,112.78,59.7,155.98,160.71,305.09
2024-02-16 05:00:00+00:00,182.31,546.66,188.24,199.57,173.87,169.51,1245.48,289.72,48.44,140.52,187.64,43.51,655.74,661.35,926.03,473.32,404.06,79.5,765.0,726.13,111.31,59.14,152.69,160.38,302.67
2024-02-20 05:00:00+00:00,181.56,541.91,189.4,189.14,165.69,167.08,1226.55,286.39,48.28,141.12,183.44,44.52,645.91,651.77,900.44,471.75,402.79,80.71,752.84,694.52,108.45,58.63,151.96,162.74,301.98
2024-02-21 05:00:00+00:00,182.32,538.52,193.72,190.33,164.29,168.59,1227.45,283.55,48.48,142.55,179.7,43.47,638.27,651.92,901.93,468.03,402.18,81.49,747.94,674.72,108.16,57.48,152.01,164.08,298.96
2024-02-22 05:00:00+00:00,184.37,537.57,191.91,199.73,181.86,174.58,1304.9,293.65,48.57,144.09,184.21,42.98,657.92,683.77,944.36,486.13,411.65,85.91,769.21,785.38,111.01,58.35,154.75,165.43,306.62
2024-02-23 05:00:00+00:00,182.52,553.44,190.11,197.16,176.52,174.99,1296.37,292.8,48.86,143.96,185.72,42.99,659.81,668.82,928.5,484.03,410.34,86.0,770.97,788.17,111.95,59.16,154.91,163.69,305.88
2024-02-26 05:00:00+00:00,181.16,560.48,189.01,203.55,176.01,174.73,1309.13,300.39,48.4,137.57,184.13,42.99,663.84,683.82,938.76,481.74,407.54,89.46,779.66,790.92,110.97,59.33,157.03,164.3,307.21
2024-02-27 05:00:00+00:00,182.63,552.49,189.07,202.86,178.0,173.54,1296.23,299.5,48.31,138.88,184.87,42.73,669.36,677.58,930.73,487.05,407.48,91.85,767.14,787.01,111.38,60.16,158.3,164.94,295.05
2024-02-28 05:00:00+00:00,181.42,551.82,187.76,197.54,176.54,173.16,1289.42,299.77,48.06,136.38,185.3,41.99,659.16,673.0,922.67,484.02,407.72,89.71,759.79,776.63,111.68,60.25,155.85,163.04,295.16
2024-02-29 05:00:00+00:00,180.75,560.28,191.82,201.62,192.53,176.76,1300.49,308.82,48.37,138.46,185.03,43.05,662.89,682.3,938.25,490.13,413.64,90.61,771.34,791.12,111.68,60.34,157.79,167.33,294.66
2024-03-01 05:00:00+00:00,179.66,570.93,196.16,210.25,202.64,178.22,1399.17,316.88,48.4,137.14,188.2,43.82,666.52,717.57,981.53,502.3,415.5,95.15,773.63,822.79,113.78,60.54,163.09,171.05,291.92
2024-03-04 05:00:00+00:00,175.1,567.94,194.66,209.49,205.36,177.58,1402.26,314.64,49.13,133.35,193.06,45.61,668.41,717.81,977.52,498.19,414.92,95.77,776.09,852.37,114.06,59.98,166.56,172.44,273.02
2024-03-05 05:00:00+00:00,170.12,544.84,189.8,207.39,205.13,174.12,1342.75,298.75,48.95,132.67,191.95,43.16,639.73,705.87,963.1,490.22,402.65,94.47,740.15,859.64,110.94,58.27,161.45,170.64,266.74
2024-03-06 05:00:00+00:00,169.12,543.09,191.7,212.17,210.63,173.51,1350.0,303.77,49.17,131.4,196.16,44.51,650.28,715.46,981.86,496.09,402.09,95.56,741.06,887.0,112.27,58.12,167.89,171.87,266.93
2024-03-07 05:00:00+00:00,169.0,556.04,198.24,212.61,211.38,176.82,1407.01,302.42,48.9,134.38,196.54,46.15,649.34,723.26,994.57,512.19,409.14,98.98,768.08,926.69,114.54,58.5,175.72,175.27,264.74
2024-03-08 05:00:00+00:00,170.73,551.69,195.94,205.56,207.39,175.35,1308.72,305.28,49.5,135.41,195.95,44.0,651.73,699.21,956.65,505.95,406.22,97.62,757.68,875.28,112.42,59.01,170.57,172.3,264.32
2024-03-11 04:00:00+00:00,172.75,560.42,198.21,201.37,198.39,171.96,1293.12,306.0,50.22,137.67,191.73,44.86,650.87,685.38,931.2,483.59,404.52,94.51,756.74,857.74,114.13,60.08,171.12,174.19,266.72
2024-03-12 04:00:00+00:00,173.23,579.14,199.2,204.94,202.76,175.39,1291.88,306.62,50.07,138.5,197.78,45.24,662.64,698.4,950.83,499.75,415.28,97.42,789.56,919.13,127.54,60.03,173.08,174.8,271.21
2024-03-13 04:00:00+00:00,171.13,573.55,198.6,200.56,194.79,176.555,1257.87,304.68,50.11,139.79,196.7,43.23,655.07,688.71,926.71,495.57,415.1,94.16,776.88,908.88,125.52,62.45,169.25,172.68,269.73
2024-03-14 04:00:00+00:00,173.0,570.45,194.43,200.75,187.06,178.75,1262.27,303.32,49.79,143.1,193.43,42.75,650.04,692.33,925.68,491.83,425.22,91.43,779.49,879.44,125.53,63.0,168.45,171.14,272.04
2024-03-15 04:00:00+00:00,172.62,492.46,195.2,198.65,191.06,174.42,1235.5,294.33,48.93,141.18,191.07,42.64,625.52,683.9,910.09,484.1,416.42,93.25,743.91,878.365,125.54,62.85,167.2,172.52,268.27
2024-03-18 04:00:00+00:00,173.72,513.86,191.22,200.73,190.65,174.48,1237.24,300.51,49.27,147.68,191.69,42.71,630.39,690.7,925.28,496.98,417.32,93.78,755.8,884.55,127.8,64.23,166.92,169.21,272.6
2024-03-19 04:00:00+00:00,176.08,521.19,190.54,201.34,181.42,175.9,1238.01,301.45,49.14,147.03,193.34,42.05,634.55,681.06,931.05,496.24,421.41,94.0,756.94,893.98,129.19,63.01,164.1,166.76,273.24
2024-03-20 04:00:00+00:00,178.67,519.14,194.32,205.06,179.73,178.15,1276.0,306.08,49.55,148.74,193.96,42.2,639.65,695.95,949.08,505.52,425.23,96.25,767.56,903.72,129.24,65.05,167.67,169.98,276.41
2024-03-21 04:00:00+00:00,171.37,511.25,195.15,210.8,178.68,178.15,1348.0,308.39,49.88,147.6,191.9,42.42,651.29,713.13,982.57,507.76,429.37,109.85,773.18,914.35,129.01,66.14,170.85,172.59,276.49
2024-03-22 04:00:00+00:00,172.28,499.52,193.51,210.25,179.65,178.87,1353.47,307.77,49.78,150.77,190.84,42.57,643.74,710.56,977.9,509.58,428.74,110.21,774.15,942.89,127.79,64.77,170.1,172.48,277.5
2024-03-25 04:00:00+00:00,170.85,507.23,190.63,208.46,178.63,179.71,1351.58,306.06,49.68,150.07,188.79,41.83,639.09,699.73,971.46,503.02,422.86,117.13,774.64,950.02,126.08,66.0,167.52,170.85,275.68
2024-03-26 04:00:00+00:00,169.71,507.6,188.96,206.67,177.87,178.3,1331.49,305.83,49.55,150.67,188.5,41.99,640.05,688.42,967.23,495.89,421.65,118.8,778.57,925.61,126.47,66.67,167.07,167.91,277.38
2024-03-27 04:00:00+00:00,173.31,504.4,193.33,208.0,179.59,179.83,1318.73,301.38,49.77,150.87,190.8,43.77,648.74,696.87,965.67,493.86,421.43,119.25,759.0,902.5,125.27,66.57,169.13,172.87,273.62
2024-03-28 04:00:00+00:00,171.48,504.6,197.79,206.23,180.49,180.38,1325.41,301.18,49.91,150.93,190.96,44.17,650.0,698.57,971.57,485.58,420.72,117.89,762.4,903.56,125.61,66.99,169.3,174.21,272.75
2024-04-01 04:00:00+00:00,170.03,502.09,196.62,208.69,183.34,180.97,1350.26,302.26,50.04,155.49,189.83,44.52,639.84,710.88,981.79,491.35,424.57,124.3,768.37,903.63,125.48,65.03,171.72,173.17,272.44
2024-04-02 04:00:00+00:00,168.84,499.21,194.88,206.11,178.7,180.69,1338.76,304.0,49.36,154.56,188.88,43.94,626.59,693.93,967.33,497.37,421.44,122.75,757.0,894.52,124.34,64.66,171.04,170.36,271.66
2024-04-03 04:00:00+00:00,169.65,497.01,195.36,207.38,180.77,182.41,1363.21,304.74,48.74,154.92,190.9,40.33,623.0,697.53,978.37,506.74,420.45,128.01,759.16,889.64,126.24,65.34,173.91,170.34,268.83
2024-04-04 04:00:00+00:00,168.82,487.11,191.95,203.39,165.83,180.0,1317.5,294.14,48.11,150.53,187.94,39.73,621.28,672.75,951.63,510.92,417.88,124.09,757.55,859.05,124.19,64.54,169.76,168.53,269.08
2024-04-05 04:00:00+00:00,169.58,485.12,194.76,207.85,170.42,185.07,1339.43,301.91,48.55,152.5,189.14,38.71,635.74,682.84,968.58,527.34,425.52,123.58,783.5,880.08,124.9,65.15,171.53,167.5,268.32
2024-04-08 04:00:00+00:00,168.45,484.28,196.69,209.04,169.9,185.19,1336.1,301.73,48.24,154.85,189.82,37.98,645.28,690.82,967.26,519.25,424.59,122.95,785.6,871.33,124.35,66.34,173.62,169.46,268.61
2024-04-09 04:00:00+00:00,169.67,492.55,204.12,210.41,170.78,185.67,1334.08,302.37,50.01,156.6,189.31,38.33,644.09,696.83,973.34,516.9,426.28,122.63,782.22,853.54,123.23,67.0,175.57,173.46,271.1
2024-04-10 04:00:00+00:00,167.78,487.22,196.33,209.25,167.14,185.95,1322.37,299.62,49.21,156.14,186.04,37.2,628.36,687.12,961.64,519.83,423.26,122.2,769.19,870.39,121.75,65.88,170.86,168.92,266.86
2024-04-11 04:00:00+00:00,175.04,484.28,198.64,212.98,170.5,189.05,1382.46,299.15,49.53,159.41,185.9,37.63,627.71,700.61,983.48,523.16,427.93,127.51,771.34,906.16,123.24,65.8,175.13,171.2,268.47
2024-04-12 04:00:00+00:00,176.55,474.09,192.27,207.86,163.28,186.13,1344.07,294.32,48.49,157.73,182.27,35.69,621.11,680.78,957.04,511.9,421.9,122.52,768.71,881.86,121.11,64.59,171.29,166.33,263.69
2024-04-15 04:00:00+00:00,172.69,470.1,190.29,205.68,160.32,183.62,1310.69,272.9,48.24,154.86,181.25,36.31,612.12,678.49,946.17,500.23,413.64,121.37,735.81,860.01,119.88,63.51,169.84,166.35,259.63
2024-04-16 04:00:00+00:00,169.38,476.22,191.23,209.48,163.46,183.32,1329.06,277.41,47.92,154.4,183.75,36.26,611.49,693.31,963.23,499.76,414.58,121.77,744.78,874.15,120.62,63.43,168.58,167.59,257.69
2024-04-17 04:00:00+00:00,168.0,474.45,189.43,199.89,154.02,181.28,1282.63,276.32,47.79,155.47,183.1,35.68,613.21,658.98,912.26,494.17,411.84,116.33,736.45,840.35,118.67,63.26,164.32,165.7,257.02
2024-04-18 04:00:00+00:00,167.04,473.18,187.58,194.32,155.08,179.22,1258.99,271.92,48.11,156.01,181.47,35.04,608.38,644.22,888.92,501.8,404.27,111.93,731.36,846.71,116.0,62.1,161.44,163.67,255.64
2024-04-19 04:00:00+00:00,165.0,465.02,183.36,189.77,146.64,174.63,1204.71,270.37,48.32,154.09,181.58,34.2,605.17,628.16,870.25,481.07,399.12,106.77,713.91,762.0,114.88,62.31,157.63,159.68,252.22
2024-04-22 04:00:00+00:00,165.84,466.89,186.31,189.46,148.64,177.23,1224.46,273.81,48.14,156.28,181.9,34.41,609.77,633.64,868.07,481.73,400.96,109.12,721.95,795.18,114.53,63.19,160.18,163.43,253.53
2024-04-23 04:00:00+00:00,166.9,472.9,189.93,193.24,152.27,179.54,1249.19,276.68,48.32,158.26,182.19,34.28,630.88,648.21,887.42,496.1,407.57,112.46,740.95,824.23,115.09,64.43,161.35,165.47,256.82
2024-04-24 04:00:00+00:00,169.02,477.12,196.5,196.06,151.74,176.59,1256.82,276.19,48.35,159.13,184.1,34.5,635.49,656.54,884.89,493.5,409.06,111.78,746.29,796.77,115.34,64.84,163.63,174.81,255.74
2024-04-25 04:00:00+00:00,169.89,473.44,197.94,197.5,153.76,173.67,1294.42,273.14,48.1,156.0,168.91,35.11,626.39,672.95,901.47,441.38,399.04,111.58,716.25,826.32,114.89,64.1,163.3,175.25,254.06
2024-04-26 04:00:00+00:00,169.3,477.56,201.97,203.38,157.4,179.62,1344.07,274.29,47.86,171.95,167.13,31.88,636.55,706.26,925.37,443.29,406.32,114.84,723.55,877.35,117.21,65.96,165.66,177.48,251.04
2024-04-29 04:00:00+00:00,173.5,473.07,203.9,205.26,160.2,180.96,1338.62,275.74,47.78,166.15,167.43,31.36,638.39,713.93,928.81,432.62,402.25,114.36,721.16,877.57,116.49,66.99,169.2,179.29,248.77
2024-04-30 04:00:00+00:00,170.33,462.83,200.61,198.65,158.38,175.0,1300.27,268.94,46.98,162.78,166.2,30.47,625.62,689.29,894.41,430.17,389.33,112.96,693.33,864.02,113.75,67.92,165.85,176.42,244.73
2024-05-01 04:00:00+00:00,169.3,469.39,193.89,193.99,144.27,179.0,1242.86,268.69,46.84,163.86,164.43,30.37,615.2,666.04,868.1,439.19,394.94,109.7,685.61,830.41,114.63,66.14,164.11,175.2,244.96
2024-05-02 04:00:00+00:00,173.03,476.57,196.49,197.91,146.16,184.72,1238.57,272.13,46.79,166.62,164.69,30.51,614.04,682.05,883.68,441.68,397.84,112.33,695.72,858.17,114.96,66.98,180.1,175.8,250.85
2024-05-03 04:00:00+00:00,183.38,486.18,199.63,204.09,150.6,186.21,1278.11,273.66,47.12,167.24,165.71,30.9,629.27,696.59,908.53,451.96,406.66,114.7,716.65,887.89,115.8,65.7,179.64,178.91,255.78
2024-05-06 04:00:00+00:00,181.71,493.59,203.32,208.86,155.78,188.7,1310.31,275.63,47.11,168.1,168.61,30.97,634.64,718.38,924.54,465.68,413.54,120.13,726.56,921.4,118.34,65.61,181.85,181.67,249.91
2024-05-07 04:00:00+00:00,182.4,492.27,203.57,207.32,154.43,188.76,1303.11,277.18,47.28,171.25,168.38,30.68,641.15,714.38,914.91,468.24,409.34,119.21,713.33,905.54,117.93,65.92,180.15,182.67,249.43
2024-05-08 04:00:00+00:00,182.74,488.1,204.86,207.36,153.62,188.0,1325.37,278.97,48.0,169.38,169.9,30.0,632.43,717.15,913.28,472.6,410.54,119.32,721.03,904.12,117.39,63.81,180.55,183.95,249.63
2024-05-09 04:00:00+00:00,184.57,482.65,204.79,206.33,152.39,189.5,1305.67,275.17,47.79,169.96,166.27,30.09,626.86,710.67,907.54,475.42,412.32,117.81,722.94,887.47,116.64,64.45,180.54,185.32,245.96
2024-05-10 04:00:00+00:00,183.05,482.29,207.19,209.73,151.92,187.48,1332.8,276.67,48.06,168.65,167.15,29.85,632.31,718.27,915.42,476.2,414.74,121.24,729.79,898.78,116.67,62.93,182.08,187.05,246.34
2024-05-13 04:00:00+00:00,186.28,483.11,208.38,206.63,150.56,186.57,1337.51,277.52,48.68,169.14,167.56,30.51,627.19,714.15,903.79,468.01,413.72,123.0,730.12,903.99,116.37,63.95,184.21,187.82,247.08
2024-05-14 04:00:00+00:00,187.43,475.95,211.94,209.82,153.16,187.07,1380.03,276.8,48.95,170.34,167.36,31.05,635.42,729.92,912.54,471.85,416.56,124.81,721.62,913.56,120.87,64.58,188.97,191.13,246.88
2024-05-15 04:00:00+00:00,189.72,485.35,215.75,217.49,159.67,185.99,1436.17,287.54,49.67,172.51,168.26,31.27,655.13,759.72,947.75,481.54,423.08,127.81,760.57,946.3,121.63,63.9,194.61,195.53,251.31
2024-05-16 04:00:00+00:00,189.84,482.88,214.12,214.03,162.62,183.63,1412.13,284.68,48.34,174.18,168.97,32.03,653.37,749.48,942.9,473.23,420.99,127.89,758.01,943.59,122.16,64.1,193.27,194.97,256.57
2024-05-17 04:00:00+00:00,189.87,483.43,214.08,212.08,164.47,184.7,1395.29,285.61,48.17,176.06,169.03,31.83,661.18,747.68,912.07,471.91,420.21,125.29,765.05,924.79,123.5,64.48,193.86,195.02,257.93
2024-05-20 04:00:00+00:00,191.04,484.69,217.48,219.95,166.33,183.54,1414.03,287.07,47.13,176.92,169.92,32.1,670.15,772.8,942.04,468.84,425.34,129.0,774.18,947.8,124.52,64.77,197.76,199.2,259.5
2024-05-21 04:00:00+00:00,192.35,481.85,216.64,219.8,164.66,183.15,1399.2,283.76,46.94,177.85,173.47,31.74,667.82,765.14,964.0,464.63,429.04,127.5,777.05,953.86,124.63,64.1,200.85,199.01,258.86
2024-05-22 04:00:00+00:00,190.9,483.93,240.16,218.15,165.52,183.13,1392.24,283.82,47.43,176.38,173.69,31.42,670.27,771.71,965.77,467.78,430.52,126.28,770.83,949.5,124.6,62.19,202.93,202.54,259.88
2024-05-23 04:00:00+00:00,186.88,483.31,234.56,217.95,160.43,181.05,1393.29,278.57,46.6,173.55,170.67,30.08,662.26,765.1,958.13,465.78,427.0,126.27,758.15,1037.99,124.09,61.58,201.76,197.29,260.9
2024-05-24 04:00:00+00:00,189.98,475.43,232.51,220.89,166.36,180.75,1407.84,272.29,46.42,174.99,170.89,30.72,606.99,779.06,970.57,478.22,430.16,129.49,738.51,1064.69,122.91,61.64,210.36,199.18,220.91
2024-05-28 04:00:00+00:00,189.99,478.43,233.44,221.32,171.61,182.15,1412.45,269.83,46.28,176.4,169.66,31.06,600.02,786.14,971.26,479.92,430.32,132.67,728.86,1139.01,124.49,62.17,213.08,199.6,215.44
2024-05-29 04:00:00+00:00,190.29,477.6,228.15,219.05,165.14,182.02,1390.67,271.62,46.08,175.9,167.05,30.13,598.28,772.36,953.24,474.36,429.17,131.58,731.12,1148.25,123.74,61.05,208.26,194.91,211.58
2024-05-30 04:00:00+00:00,191.29,445.87,230.0,216.54,166.75,179.32,1364.08,218.01,46.12,172.11,165.63,30.19,562.97,770.13,950.7,467.05,414.67,126.29,643.29,1105.0,117.09,62.51,204.8,195.68,207.44
2024-05-31 04:00:00+00:00,192.25,444.76,234.49,215.08,166.9,176.44,1328.55,234.44,46.5,172.5,166.85,30.85,576.44,759.53,932.44,466.83,415.13,125.0,656.93,1096.33,117.19,62.99,204.05,195.01,211.45
2024-06-03 04:00:00+00:00,194.03,439.02,232.21,214.21,163.55,178.34,1321.9,236.62,46.65,173.17,165.28,30.29,567.22,754.15,935.63,477.49,413.52,128.17,660.11,1150.0,119.28,63.46,205.91,193.72,210.83
2024-06-04 04:00:00+00:00,194.35,448.37,230.63,212.22,159.99,179.34,1330.82,234.86,47.42,173.79,165.81,30.03,572.06,750.56,922.73,476.99,416.07,126.64,672.0,1164.37,120.07,63.33,204.37,193.3,211.12
2024-06-05 04:00:00+00:00,195.87,455.8,235.68,223.37,166.17,181.28,1413.09,236.53,46.02,175.41,167.38,30.78,574.27,784.97,971.72,495.06,424.01,133.71,704.11,1224.4,122.63,63.53,211.9,196.08,212.46
2024-06-06 04:00:00+00:00,194.48,458.13,237.41,221.75,166.78,185.0,1401.27,242.76,46.23,176.73,168.2,30.42,572.65,779.26,962.19,493.76,424.52,130.07,703.16,1209.98,123.5,67.02,209.44,196.24,214.95
2024-06-07 04:00:00+00:00,196.89,465.43,234.77,221.73,167.87,184.3,1406.64,241.85,45.84,174.46,170.01,30.74,573.9,768.97,962.72,492.96,423.85,130.94,698.81,1208.88,125.92,67.3,206.62,195.61,215.56
2024-06-10 04:00:00+00:00,193.12,459.94,235.37,228.16,160.34,187.06,1440.47,241.84,45.85,175.01,170.38,30.91,567.24,794.38,1003.07,502.6,427.87,134.82,709.15,121.79,124.5,67.09,209.35,197.62,212.73
2024-06-11 04:00:00+00:00,207.15,462.69,236.3,229.97,158.96,187.23,1461.03,240.99,45.77,176.62,169.32,30.92,566.7,798.16,999.75,507.47,432.68,135.07,712.04,120.91,123.88,64.77,208.52,197.44,214.13
2024-06-12 04:00:00+00:00,213.07,459.87,238.44,237.65,160.24,186.89,1495.51,235.8,45.62,177.79,169.0,30.76,592.22,827.81,1037.63,508.84,441.06,140.75,721.5,125.2,140.38,63.43,215.39,198.98,210.93
